call_id,lead_id,operator,date,direction,duration_sec,outcome,score,stage
C02642,L1102,Lola Qodirova,2026-08-09,out,72,callback,49,pitch
C02643,L1036,Jamshid Umarov,2026-06-24,in,366,no_answer,8,pitch
C02644,L0607,Diyora Rustamova,2026-04-11,in,890,interested,82,close
C02645,L1074,Sardor Yusufov,2026-08-21,out,505,no_answer,0,opening
C02646,L0880,Lola Qodirova,2026-06-20,in,705,interested,81,close
C02647,L0893,Dilnoza Karimova,2026-05-30,in,813,no_answer,15,pitch
C02648,L0929,Diyora Rustamova,2026-06-23,in,446,refused,32,close
C02649,L0317,Sherzod Nishonov,2026-01-13,out,877,refused,62,needs
C02650,L0114,Botir Nazarov,2025-10-26,out,765,no_answer,16,needs
C02651,L0280,Lola Qodirova,2025-12-16,out,562,enrolled,84,opening
C02652,L1142,Jamshid Umarov,2026-08-16,out,115,interested,76,needs
C02653,L0451,Sardor Yusufov,2026-03-04,in,207,callback,60,pitch
C02654,L0709,Diyora Rustamova,2026-03-11,out,879,refused,15,close
C02655,L0391,Lola Qodirova,2026-01-17,out,480,interested,68,pitch
C02656,L0848,Farrux Ahmadov,2026-04-29,in,735,callback,70,pitch
C02657,L0605,Sherzod Nishonov,2026-04-11,out,873,callback,67,needs
C02658,L0099,Dilnoza Karimova,2025-09-21,in,463,callback,50,pitch
C02659,L1171,Botir Nazarov,2026-08-25,out,138,interested,78,opening
C02660,L0433,Diyora Rustamova,2026-03-07,out,506,callback,51,needs
C02661,L1078,Sardor Yusufov,2026-08-13,out,251,enrolled,100,close
C02662,L0259,Dilnoza Karimova,2025-12-23,out,558,interested,92,close
C02663,L0963,Farrux Ahmadov,2026-08-11,in,726,callback,86,opening
C02664,L0181,Lola Qodirova,2025-11-04,in,831,enrolled,95,opening
C02665,L0190,Diyora Rustamova,2025-12-15,out,305,no_answer,25,pitch
C02666,L0647,Lola Qodirova,2026-03-06,out,668,callback,44,needs
C02667,L0835,Diyora Rustamova,2026-05-08,out,179,enrolled,100,opening
C02668,L0351,Dilnoza Karimova,2026-01-27,in,250,enrolled,92,pitch
C02669,L0361,Diyora Rustamova,2026-01-16,out,524,interested,81,close
C02670,L1086,Botir Nazarov,2026-08-18,in,602,no_answer,20,needs
C02671,L0040,Diyora Rustamova,2025-10-06,out,406,refused,29,opening
C02672,L1046,Farrux Ahmadov,2026-08-24,in,747,interested,66,needs
C02673,L0267,Sardor Yusufov,2025-12-14,in,620,refused,52,needs
C02674,L0410,Farrux Ahmadov,2025-12-26,out,412,enrolled,100,opening
C02675,L0671,Sherzod Nishonov,2026-05-03,out,594,callback,67,needs
C02676,L0904,Farrux Ahmadov,2026-05-09,in,821,interested,82,opening
C02677,L0172,Diyora Rustamova,2025-11-15,out,247,no_answer,28,close
C02678,L0334,Jamshid Umarov,2025-12-17,out,114,interested,71,opening
C02679,L1101,Sherzod Nishonov,2026-08-30,out,717,enrolled,85,close
C02680,L0830,Diyora Rustamova,2026-06-12,out,461,enrolled,95,opening
C02681,L0341,Sherzod Nishonov,2026-01-08,out,406,callback,58,pitch
C02682,L1021,Dilnoza Karimova,2026-07-25,in,443,interested,84,pitch
C02683,L0258,Diyora Rustamova,2025-11-22,in,580,no_answer,14,opening
C02684,L0948,Dilnoza Karimova,2026-07-17,in,691,interested,82,needs
C02685,L0161,Sherzod Nishonov,2025-11-30,out,340,no_answer,12,needs
C02686,L0130,Lola Qodirova,2025-10-01,out,24,interested,72,pitch
C02687,L1189,Sherzod Nishonov,2026-08-11,in,236,enrolled,91,needs
C02688,L0713,Dilnoza Karimova,2026-04-15,in,348,callback,60,pitch
C02689,L1146,Jamshid Umarov,2026-08-15,in,164,callback,66,needs
C02690,L0264,Dilnoza Karimova,2026-01-05,out,66,no_answer,8,needs
C02691,L1195,Sardor Yusufov,2026-08-26,in,667,callback,51,needs
C02692,L0627,Botir Nazarov,2026-03-17,out,814,interested,80,pitch
C02693,L0816,Sardor Yusufov,2026-05-12,in,336,callback,69,needs
C02694,L0984,Sardor Yusufov,2026-07-05,out,777,no_answer,28,opening
C02695,L0641,Dilnoza Karimova,2026-02-11,in,268,enrolled,81,close
C02696,L0820,Farrux Ahmadov,2026-05-06,in,435,interested,77,opening
C02697,L0234,Sherzod Nishonov,2025-11-30,out,280,callback,72,opening
C02698,L0592,Sardor Yusufov,2026-02-19,out,702,no_answer,21,close
C02699,L1123,Lola Qodirova,2026-08-27,out,28,interested,65,pitch
C02700,L0888,Farrux Ahmadov,2026-05-27,in,358,callback,59,opening
C02701,L0477,Dilnoza Karimova,2026-02-11,out,864,interested,86,opening
C02702,L0869,Sardor Yusufov,2026-04-15,out,671,callback,63,pitch
C02703,L0897,Sherzod Nishonov,2026-07-07,in,659,callback,66,close
C02704,L0098,Jamshid Umarov,2025-10-23,out,171,callback,52,opening
C02705,L0759,Diyora Rustamova,2026-05-19,in,305,refused,30,needs
C02706,L0575,Sardor Yusufov,2026-03-28,out,130,no_answer,14,opening
C02707,L0631,Farrux Ahmadov,2026-02-07,out,647,callback,75,opening
C02708,L0049,Jamshid Umarov,2025-09-22,out,465,interested,71,opening
C02709,L0081,Lola Qodirova,2025-10-28,out,356,no_answer,18,opening
C02710,L0879,Dilnoza Karimova,2026-05-21,out,847,no_answer,10,pitch
C02711,L0151,Dilnoza Karimova,2025-12-03,out,858,refused,34,needs
C02712,L0048,Sardor Yusufov,2025-10-28,out,569,interested,76,close
C02713,L0122,Sherzod Nishonov,2025-10-09,in,253,interested,86,pitch
C02714,L0057,Botir Nazarov,2025-10-10,out,418,interested,73,needs
C02715,L0886,Sherzod Nishonov,2026-05-31,in,870,interested,78,pitch
C02716,L0608,Lola Qodirova,2026-04-07,in,577,callback,51,close
C02717,L1132,Jamshid Umarov,2026-08-30,out,440,interested,70,needs
C02718,L1096,Farrux Ahmadov,2026-08-21,in,546,interested,78,pitch
C02719,L0564,Dilnoza Karimova,2026-03-21,in,636,no_answer,8,close
C02720,L0278,Jamshid Umarov,2025-12-11,in,880,interested,81,pitch
C02721,L0513,Jamshid Umarov,2026-01-05,out,502,no_answer,16,opening
C02722,L0164,Diyora Rustamova,2025-10-21,out,304,callback,55,opening
C02723,L0526,Farrux Ahmadov,2026-02-01,in,448,no_answer,4,pitch
C02724,L0780,Lola Qodirova,2026-04-01,in,347,enrolled,90,opening
C02725,L0306,Botir Nazarov,2025-12-09,in,716,enrolled,80,pitch
C02726,L1078,Botir Nazarov,2026-08-31,out,438,enrolled,92,needs
C02727,L0148,Dilnoza Karimova,2025-11-15,in,756,no_answer,15,close
C02728,L0320,Farrux Ahmadov,2025-12-24,out,752,callback,57,needs
C02729,L0388,Botir Nazarov,2026-01-13,in,770,callback,73,pitch
C02730,L0151,Jamshid Umarov,2025-11-30,in,418,refused,26,opening
C02731,L0175,Jamshid Umarov,2025-11-26,in,131,interested,77,needs
C02732,L0880,Jamshid Umarov,2026-06-23,in,231,refused,32,close
C02733,L0430,Diyora Rustamova,2026-02-09,out,165,interested,88,opening
C02734,L1076,Sherzod Nishonov,2026-08-09,in,342,refused,27,needs
C02735,L0718,Lola Qodirova,2026-04-14,in,710,interested,94,needs
C02736,L0648,Sardor Yusufov,2026-02-08,in,397,interested,67,close
C02737,L0238,Botir Nazarov,2025-12-15,out,647,callback,83,opening
C02738,L0100,Farrux Ahmadov,2025-11-19,out,734,no_answer,4,needs
C02739,L0511,Lola Qodirova,2026-03-14,out,727,enrolled,93,needs
C02740,L0087,Lola Qodirova,2025-09-28,in,413,refused,32,pitch
C02741,L0925,Sherzod Nishonov,2026-06-01,out,110,interested,63,opening
C02742,L0972,Lola Qodirova,2026-07-03,out,649,callback,67,pitch
C02743,L0963,Farrux Ahmadov,2026-07-16,in,531,callback,67,needs
C02744,L1034,Jamshid Umarov,2026-07-28,in,496,callback,58,opening
C02745,L0686,Sardor Yusufov,2026-04-29,out,415,no_answer,24,pitch
C02746,L0491,Jamshid Umarov,2026-02-14,out,831,no_answer,30,needs
C02747,L0862,Sardor Yusufov,2026-05-24,out,855,refused,30,close
C02748,L0420,Farrux Ahmadov,2026-01-30,out,508,no_answer,0,needs
C02749,L0386,Jamshid Umarov,2026-02-06,out,791,refused,24,needs
C02750,L0071,Dilnoza Karimova,2025-10-24,out,530,no_answer,0,pitch
C02751,L0304,Sardor Yusufov,2025-12-31,out,844,callback,59,opening
C02752,L0991,Dilnoza Karimova,2026-08-21,in,60,callback,40,opening
C02753,L0697,Jamshid Umarov,2026-05-26,out,528,enrolled,100,opening
C02754,L0063,Botir Nazarov,2025-10-21,out,830,callback,59,needs
C02755,L0867,Lola Qodirova,2026-06-15,out,551,no_answer,19,needs
C02756,L0653,Sherzod Nishonov,2026-02-07,out,96,interested,83,pitch
C02757,L0452,Dilnoza Karimova,2026-02-12,out,778,no_answer,2,pitch
C02758,L1095,Diyora Rustamova,2026-08-28,out,199,interested,67,opening
C02759,L0796,Sardor Yusufov,2026-05-22,in,462,callback,56,pitch
C02760,L1017,Botir Nazarov,2026-08-11,in,462,refused,31,close
C02761,L1184,Diyora Rustamova,2026-08-28,out,505,interested,84,close
C02762,L1188,Lola Qodirova,2026-08-28,out,433,refused,32,pitch
C02763,L1124,Jamshid Umarov,2026-08-31,out,177,callback,58,opening
C02764,L0826,Sardor Yusufov,2026-04-13,in,434,interested,57,opening
C02765,L0953,Sherzod Nishonov,2026-06-03,out,150,refused,22,close
C02766,L0681,Jamshid Umarov,2026-04-23,out,181,enrolled,91,needs
C02767,L1078,Dilnoza Karimova,2026-08-22,out,50,callback,47,pitch
C02768,L0590,Sardor Yusufov,2026-02-23,out,377,callback,56,close
C02769,L0235,Sherzod Nishonov,2025-11-23,out,837,callback,72,pitch
C02770,L0948,Diyora Rustamova,2026-07-11,out,321,interested,78,opening
C02771,L0357,Jamshid Umarov,2026-02-26,out,297,callback,57,needs
C02772,L0015,Sherzod Nishonov,2025-09-19,out,896,refused,41,pitch
C02773,L1048,Lola Qodirova,2026-07-08,in,560,callback,63,needs
C02774,L0855,Sardor Yusufov,2026-04-14,out,536,no_answer,15,needs
C02775,L0536,Farrux Ahmadov,2026-03-13,out,312,enrolled,97,needs
C02776,L0856,Sherzod Nishonov,2026-05-05,out,719,interested,79,opening
C02777,L0280,Diyora Rustamova,2026-01-10,out,280,no_answer,26,needs
C02778,L0191,Diyora Rustamova,2025-12-05,out,514,callback,51,needs
C02779,L0885,Dilnoza Karimova,2026-06-23,in,740,refused,46,close
C02780,L0047,Farrux Ahmadov,2025-11-13,in,653,no_answer,13,needs
C02781,L1070,Lola Qodirova,2026-08-29,out,192,interested,70,close
C02782,L0559,Dilnoza Karimova,2026-03-02,out,431,callback,56,close
C02783,L0825,Sherzod Nishonov,2026-04-17,in,231,interested,72,opening
C02784,L0823,Lola Qodirova,2026-06-03,in,506,callback,62,opening
C02785,L0191,Botir Nazarov,2025-12-14,out,71,interested,86,pitch
C02786,L0724,Botir Nazarov,2026-05-07,in,604,no_answer,20,close
C02787,L0149,Farrux Ahmadov,2025-12-02,in,275,interested,76,opening
C02788,L0272,Sherzod Nishonov,2025-12-27,out,528,no_answer,17,opening
C02789,L1165,Dilnoza Karimova,2026-08-31,in,858,callback,55,pitch
C02790,L0523,Jamshid Umarov,2026-02-21,out,355,refused,29,opening
C02791,L0318,Sardor Yusufov,2025-12-10,out,547,callback,50,close
C02792,L0637,Sherzod Nishonov,2026-03-19,out,794,no_answer,24,close
C02793,L0326,Sardor Yusufov,2026-01-30,in,87,refused,23,needs
C02794,L0926,Diyora Rustamova,2026-06-06,out,807,callback,57,pitch
C02795,L0791,Jamshid Umarov,2026-04-25,in,385,callback,65,opening
C02796,L1001,Sherzod Nishonov,2026-07-02,in,686,callback,53,pitch
C02797,L0518,Dilnoza Karimova,2026-03-19,in,838,no_answer,22,needs
C02798,L0302,Dilnoza Karimova,2025-11-06,in,287,refused,24,pitch
C02799,L0649,Sardor Yusufov,2026-03-20,out,186,no_answer,9,opening
C02800,L0426,Dilnoza Karimova,2026-02-12,out,542,no_answer,12,needs
C02801,L0896,Farrux Ahmadov,2026-06-11,out,328,no_answer,24,needs
C02802,L0273,Jamshid Umarov,2025-11-21,out,123,interested,78,close
C02803,L0043,Botir Nazarov,2025-10-24,out,116,interested,77,needs
C02804,L1159,Diyora Rustamova,2026-08-31,out,263,interested,84,needs
C02805,L1190,Lola Qodirova,2026-08-28,in,895,refused,18,pitch
C02806,L0208,Sherzod Nishonov,2025-11-16,in,600,no_answer,20,opening
C02807,L0380,Lola Qodirova,2025-12-27,out,739,refused,30,opening
C02808,L0823,Diyora Rustamova,2026-06-04,out,232,callback,66,opening
C02809,L0527,Lola Qodirova,2026-03-17,out,793,interested,78,pitch
C02810,L0694,Botir Nazarov,2026-03-21,out,253,refused,47,pitch
C02811,L0555,Diyora Rustamova,2026-03-07,in,425,callback,54,opening
C02812,L0908,Jamshid Umarov,2026-06-28,out,334,interested,84,opening
C02813,L0962,Dilnoza Karimova,2026-07-08,out,49,refused,34,needs
C02814,L0645,Sardor Yusufov,2026-02-10,out,504,callback,53,pitch
C02815,L0377,Botir Nazarov,2026-01-06,out,130,no_answer,20,opening
C02816,L0103,Sardor Yusufov,2025-11-10,in,284,callback,61,opening
C02817,L0053,Sherzod Nishonov,2025-10-03,out,658,callback,64,needs
C02818,L0789,Botir Nazarov,2026-04-18,in,370,interested,78,close
C02819,L1009,Dilnoza Karimova,2026-07-10,out,343,callback,63,opening
C02820,L1081,Sardor Yusufov,2026-08-12,out,125,interested,70,pitch
C02821,L0778,Farrux Ahmadov,2026-04-25,in,279,refused,34,opening
C02822,L0462,Sherzod Nishonov,2026-01-26,out,255,no_answer,16,needs
C02823,L0101,Jamshid Umarov,2025-10-28,out,191,no_answer,18,needs
C02824,L0433,Dilnoza Karimova,2026-02-16,out,309,callback,52,needs
C02825,L0579,Botir Nazarov,2026-02-18,out,860,interested,82,opening
C02826,L0927,Farrux Ahmadov,2026-07-19,out,468,no_answer,23,pitch
C02827,L1032,Sardor Yusufov,2026-07-24,out,157,enrolled,83,needs
C02828,L0625,Lola Qodirova,2026-03-09,in,686,enrolled,90,needs
C02829,L1000,Sardor Yusufov,2026-07-10,out,693,interested,77,opening
C02830,L0980,Farrux Ahmadov,2026-06-24,out,430,no_answer,10,needs
C02831,L0291,Jamshid Umarov,2025-12-16,out,827,interested,68,opening
C02832,L0394,Botir Nazarov,2026-01-25,out,383,interested,62,pitch
C02833,L1194,Dilnoza Karimova,2026-08-13,in,723,interested,98,opening
C02834,L1179,Dilnoza Karimova,2026-08-31,in,796,no_answer,4,needs
C02835,L0756,Dilnoza Karimova,2026-04-30,out,622,callback,65,opening
C02836,L0473,Botir Nazarov,2026-02-15,out,121,enrolled,99,needs
C02837,L0524,Sardor Yusufov,2026-02-10,out,431,interested,48,close
C02838,L0288,Lola Qodirova,2026-01-01,out,512,interested,85,opening
C02839,L0110,Botir Nazarov,2025-11-02,out,228,refused,22,opening
C02840,L0661,Botir Nazarov,2026-04-29,out,279,no_answer,22,needs
C02841,L0564,Jamshid Umarov,2026-04-22,out,323,interested,81,pitch
C02842,L0943,Sardor Yusufov,2026-07-13,in,563,enrolled,97,close
C02843,L0278,Sardor Yusufov,2025-12-06,in,369,enrolled,85,pitch
C02844,L1158,Sardor Yusufov,2026-08-22,out,894,callback,61,close
C02845,L0176,Farrux Ahmadov,2025-11-04,out,443,refused,30,close
C02846,L0078,Sardor Yusufov,2025-09-09,in,805,interested,80,opening
C02847,L0457,Dilnoza Karimova,2026-01-16,out,351,refused,27,close
C02848,L1102,Botir Nazarov,2026-08-11,out,598,no_answer,19,opening
C02849,L1087,Farrux Ahmadov,2026-07-10,in,371,no_answer,24,needs
C02850,L1193,Jamshid Umarov,2026-08-11,out,606,interested,55,opening
C02851,L1160,Farrux Ahmadov,2026-08-28,in,673,interested,80,needs
C02852,L1115,Lola Qodirova,2026-08-27,out,384,refused,23,close
C02853,L0032,Botir Nazarov,2025-10-26,in,676,no_answer,10,close
C02854,L0300,Farrux Ahmadov,2025-12-24,out,471,enrolled,73,pitch
C02855,L0467,Sherzod Nishonov,2026-02-13,out,238,interested,62,pitch
C02856,L0319,Diyora Rustamova,2026-01-10,out,625,callback,82,needs
C02857,L1107,Diyora Rustamova,2026-08-04,out,535,refused,18,close
C02858,L0341,Lola Qodirova,2025-12-28,in,41,no_answer,0,needs
C02859,L0509,Sherzod Nishonov,2026-02-26,out,355,refused,29,pitch
C02860,L0818,Sardor Yusufov,2026-06-16,in,449,callback,47,pitch
C02861,L0001,Lola Qodirova,2025-09-29,in,822,no_answer,17,pitch
C02862,L0340,Farrux Ahmadov,2026-02-27,out,309,enrolled,98,pitch
C02863,L0771,Dilnoza Karimova,2026-03-24,in,813,interested,79,needs
C02864,L0814,Lola Qodirova,2026-04-10,in,876,enrolled,72,pitch
C02865,L0788,Sardor Yusufov,2026-05-22,in,840,no_answer,0,pitch
C02866,L0822,Dilnoza Karimova,2026-05-02,out,225,interested,53,close
C02867,L0114,Diyora Rustamova,2025-10-08,out,779,interested,73,close
C02868,L0055,Farrux Ahmadov,2025-10-14,out,243,refused,40,pitch
C02869,L0814,Jamshid Umarov,2026-05-20,in,648,refused,9,needs
C02870,L0526,Diyora Rustamova,2026-01-19,in,789,callback,78,pitch
C02871,L1027,Lola Qodirova,2026-08-17,out,602,interested,86,pitch
C02872,L0043,Sherzod Nishonov,2025-09-28,in,726,interested,76,opening
C02873,L0887,Botir Nazarov,2026-06-17,out,886,callback,60,close
C02874,L0606,Jamshid Umarov,2026-04-15,in,448,refused,22,needs
C02875,L0764,Farrux Ahmadov,2026-04-10,out,757,no_answer,24,pitch
C02876,L0799,Dilnoza Karimova,2026-04-06,in,246,interested,63,opening
C02877,L0492,Farrux Ahmadov,2026-01-26,in,665,no_answer,0,pitch
C02878,L0395,Dilnoza Karimova,2026-02-09,in,71,interested,100,opening
C02879,L0885,Lola Qodirova,2026-07-06,out,642,callback,62,opening
C02880,L0151,Jamshid Umarov,2025-10-21,out,250,no_answer,9,pitch
C02881,L0359,Dilnoza Karimova,2025-12-16,out,242,refused,41,pitch
C02882,L0899,Farrux Ahmadov,2026-06-26,out,571,enrolled,78,close
C02883,L0177,Sherzod Nishonov,2025-10-29,out,158,callback,53,close
C02884,L1130,Sherzod Nishonov,2026-08-29,out,412,callback,66,opening
C02885,L0610,Botir Nazarov,2026-03-26,out,694,callback,52,pitch
C02886,L0644,Farrux Ahmadov,2026-02-12,in,267,refused,17,pitch
C02887,L0162,Lola Qodirova,2025-11-04,out,257,interested,71,opening
C02888,L0583,Botir Nazarov,2026-03-11,out,45,callback,78,pitch
C02889,L0619,Diyora Rustamova,2026-02-21,in,190,enrolled,73,opening
C02890,L0553,Botir Nazarov,2026-04-06,out,624,interested,88,needs
C02891,L0752,Botir Nazarov,2026-04-21,out,673,enrolled,75,close
C02892,L0731,Jamshid Umarov,2026-04-01,out,310,refused,30,close
C02893,L1042,Dilnoza Karimova,2026-07-06,out,38,refused,16,needs
C02894,L1176,Lola Qodirova,2026-08-19,out,191,callback,42,opening
C02895,L0760,Botir Nazarov,2026-03-17,in,584,interested,68,opening
C02896,L1187,Dilnoza Karimova,2026-08-31,out,460,callback,54,opening
C02897,L0455,Lola Qodirova,2026-02-16,out,237,no_answer,12,opening
C02898,L0302,Botir Nazarov,2025-11-13,in,66,enrolled,94,pitch
C02899,L0553,Jamshid Umarov,2026-03-27,out,496,callback,50,pitch
C02900,L0095,Dilnoza Karimova,2025-11-21,in,295,enrolled,98,opening
C02901,L0685,Diyora Rustamova,2026-04-26,in,848,no_answer,30,close
C02902,L0595,Sherzod Nishonov,2026-03-10,out,81,refused,43,opening
C02903,L0876,Sherzod Nishonov,2026-07-19,out,454,no_answer,22,needs
C02904,L0773,Lola Qodirova,2026-05-03,out,490,callback,56,pitch
C02905,L1006,Botir Nazarov,2026-07-13,in,336,enrolled,88,needs
C02906,L0856,Dilnoza Karimova,2026-05-06,out,804,callback,72,close
C02907,L1114,Botir Nazarov,2026-08-15,in,809,no_answer,33,close
C02908,L0183,Botir Nazarov,2025-10-25,out,100,refused,26,needs
C02909,L0245,Farrux Ahmadov,2025-11-30,out,117,refused,38,needs
C02910,L0542,Lola Qodirova,2026-02-07,out,349,no_answer,23,close
C02911,L0626,Diyora Rustamova,2026-02-20,in,447,enrolled,67,pitch
C02912,L0529,Lola Qodirova,2026-02-01,out,340,no_answer,38,pitch
C02913,L0798,Sherzod Nishonov,2026-05-20,out,244,no_answer,22,opening
C02914,L1180,Farrux Ahmadov,2026-08-26,out,422,refused,36,needs
C02915,L0365,Diyora Rustamova,2026-01-30,out,463,no_answer,26,needs
C02916,L0577,Diyora Rustamova,2026-04-04,out,190,refused,16,pitch
C02917,L0444,Diyora Rustamova,2026-02-12,in,325,callback,67,close
C02918,L1130,Botir Nazarov,2026-08-22,out,126,no_answer,3,close
C02919,L0166,Farrux Ahmadov,2025-12-28,in,662,interested,43,needs
C02920,L0510,Diyora Rustamova,2026-02-03,out,440,interested,63,pitch
C02921,L0693,Botir Nazarov,2026-05-03,in,387,no_answer,6,needs
C02922,L0521,Lola Qodirova,2026-01-17,in,759,interested,58,pitch
C02923,L1199,Diyora Rustamova,2026-08-22,in,499,no_answer,21,needs
C02924,L0840,Jamshid Umarov,2026-06-16,out,456,refused,25,needs
C02925,L1046,Botir Nazarov,2026-07-07,out,535,no_answer,13,pitch
C02926,L0130,Farrux Ahmadov,2025-09-06,in,472,refused,29,close
C02927,L0082,Botir Nazarov,2025-10-24,out,332,refused,38,opening
C02928,L0176,Botir Nazarov,2025-10-25,in,865,refused,34,opening
C02929,L0418,Sherzod Nishonov,2026-02-01,in,180,refused,30,opening
C02930,L1075,Dilnoza Karimova,2026-08-05,out,393,enrolled,85,opening
C02931,L0288,Botir Nazarov,2025-12-09,out,69,callback,82,pitch
C02932,L0814,Botir Nazarov,2026-05-29,out,153,callback,75,opening
C02933,L0710,Sherzod Nishonov,2026-05-13,in,881,refused,26,pitch
C02934,L1095,Dilnoza Karimova,2026-08-22,in,351,no_answer,19,pitch
C02935,L0478,Lola Qodirova,2026-03-13,out,624,no_answer,13,close
C02936,L0040,Sardor Yusufov,2025-11-26,out,55,no_answer,12,pitch
C02937,L0028,Sherzod Nishonov,2025-09-10,in,450,refused,19,opening
C02938,L0768,Sardor Yusufov,2026-03-16,in,594,interested,80,pitch
C02939,L0987,Sardor Yusufov,2026-07-30,out,377,enrolled,85,pitch
C02940,L0538,Farrux Ahmadov,2026-02-27,in,651,callback,59,pitch
C02941,L0644,Dilnoza Karimova,2026-02-13,in,852,callback,75,needs
C02942,L0825,Sardor Yusufov,2026-05-30,out,882,interested,82,opening
C02943,L0772,Diyora Rustamova,2026-04-11,in,716,callback,53,opening
C02944,L0381,Lola Qodirova,2026-02-26,in,396,enrolled,88,pitch
C02945,L0730,Dilnoza Karimova,2026-04-23,in,853,no_answer,22,pitch
C02946,L1185,Dilnoza Karimova,2026-08-25,in,564,interested,81,needs
C02947,L0879,Dilnoza Karimova,2026-06-22,in,41,interested,67,close
C02948,L0531,Sherzod Nishonov,2026-03-17,out,40,callback,54,close
C02949,L0720,Sardor Yusufov,2026-05-10,in,880,refused,16,opening
C02950,L0141,Diyora Rustamova,2025-12-19,in,871,callback,59,opening
C02951,L0992,Diyora Rustamova,2026-07-15,out,794,refused,35,opening
C02952,L0459,Lola Qodirova,2026-02-06,out,107,refused,21,needs
C02953,L0199,Jamshid Umarov,2025-11-26,out,211,enrolled,77,opening
